model,file_name,shape_label,texture_label,decision,top1_class_index,top1_class_name,top1_class_category,shape_confidence,texture_confidence,neither_confidence
alexnet,clock4-car2.png,clock,car,neither,826,stopwatch,bicycle,0.008808979764580727,0.006740113254636526,0.16864877939224243
alexnet,clock4-chair1.png,clock,chair,neither,414,backpack,car,0.008648104034364223,0.00010726451728260145,0.11940981447696686
alexnet,clock4-elephant2.png,clock,elephant,texture,385,Indian_elephant,elephant,0.00013671276974491775,0.34703993797302246,0.0
alexnet,clock4-knife1.png,clock,knife,shape,892,wall_clock,clock,0.08935824036598206,1.1954451110796072e-05,0.0
alexnet,clock4-oven1.png,clock,oven,shape,742,printer,clock,0.0197239201515913,5.171263183001429e-05,0.0
alexnet,clock5-airplane1.png,clock,airplane,shape,778,scale,clock,0.04595053195953369,3.497458100909512e-09,0.0
alexnet,clock5-bicycle1.png,clock,bicycle,shape,635,magnetic_compass,clock,0.012411718256771564,0.004425774794071913,0.0
alexnet,clock5-chair3.png,clock,chair,shape,409,analog_clock,clock,0.14787502586841583,6.603483780054376e-05,0.0
alexnet,clock5-elephant2.png,clock,elephant,texture,577,gong,elephant,0.001217696233652532,0.08328211307525635,0.0
alexnet,clock5-keyboard1.png,clock,keyboard,shape,409,analog_clock,clock,0.07539813220500946,3.1726067390991375e-06,0.0
alexnet,clock5-oven1.png,clock,oven,neither,859,toaster,bottle,0.0022004132624715567,0.00035512621980160475,0.18969251215457916
alexnet,clock6-bicycle1.png,clock,bicycle,texture,635,magnetic_compass,bicycle,0.005560632795095444,0.022641494870185852,0.0
alexnet,clock6-bird3.png,clock,bird,shape,828,strainer,clock,0.0459379144012928,7.140141633499297e-07,0.0
alexnet,clock6-bottle1.png,clock,bottle,shape,476,carousel,clock,0.01803956925868988,0.000116580085887108,0.0
alexnet,clock6-car2.png,clock,car,shape,464,buckle,clock,0.0035996006336063147,0.003038740949705243,0.0
alexnet,clock6-chair3.png,clock,chair,neither,786,sewing_machine,truck,0.003124554641544819,0.0021484573371708393,0.12781283259391785
alexnet,clock6-knife2.png,clock,knife,shape,531,digital_watch,clock,0.026801051571965218,7.477191502403002e-06,0.0
alexnet,clock6-oven1.png,clock,oven,texture,897,washer,oven,0.001574642607010901,0.009757277555763721,0.0
alexnet,clock6-truck3.png,clock,truck,shape,897,washer,clock,0.0033164480701088905,0.0008786687394604087,0.0
alexnet,clock7-bear2.png,clock,bear,neither,464,buckle,cat,0.0002282529167132452,0.0002263514616061002,0.1827494204044342
alexnet,clock7-bicycle1.png,clock,bicycle,shape,635,magnetic_compass,clock,0.0047490643337368965,4.7498815547442064e-05,0.0
alexnet,clock7-boat3.png,clock,boat,shape,868,tray,clock,0.0009542619227431715,4.205518422395471e-08,0.0
alexnet,clock7-bottle2.png,clock,bottle,shape,868,tray,clock,0.025412218645215034,0.0003862024750560522,0.0
alexnet,clock7-car1.png,clock,car,shape,892,wall_clock,clock,0.14542312920093536,5.490299372468144e-05,0.0
alexnet,clock7-cat2.png,clock,cat,texture,285,Egyptian_cat,cat,2.579458487161901e-05,0.07043900340795517,0.0
alexnet,clock7-dog2.png,clock,dog,shape,955,jackfruit,clock,0.00791973527520895,1.985064045584295e-05,0.0
alexnet,clock7-keyboard2.png,clock,keyboard,shape,426,barometer,clock,0.009449868462979794,4.281495057512075e-05,0.0
alexnet,clock7-truck3.png,clock,truck,neither,779,school_bus,car,0.0005060902331024408,0.000684120343066752,0.3608401119709015
alexnet,clock8-airplane2.png,clock,airplane,neither,751,racer,car,0.007688373327255249,0.0002208095829701051,0.4220157563686371
alexnet,clock8-bear2.png,clock,bear,neither,684,ocarina,bottle,0.000290696625597775,0.00019180774688720703,0.15536397695541382
alexnet,clock8-boat1.png,clock,boat,shape,684,ocarina,clock,0.016003841534256935,0.015292799100279808,0.0
alexnet,clock8-cat1.png,clock,cat,neither,931,bagel,bottle,3.067535362788476e-05,4.407428787089884e-05,0.3925686478614807
alexnet,clock8-chair2.png,clock,chair,shape,892,wall_clock,clock,0.06941986829042435,0.006983461789786816,0.0
alexnet,clock8-keyboard1.png,clock,keyboard,shape,640,manhole_cover,clock,0.022603357210755348,1.217842691403348e-05,0.0
alexnet,clock8-knife1.png,clock,knife,shape,535,disk_brake,clock,0.010021517984569073,2.5196226488333195e-05,0.0
alexnet,clock8-oven3.png,clock,oven,shape,648,medicine_chest,clock,0.021414058282971382,4.290360811864957e-05,0.0
alexnet,clock8-truck2.png,clock,truck,neither,555,fire_engine,car,0.0026556674856692553,0.009565616957843304,0.06985772401094437
alexnet,clock9-airplane1.png,clock,airplane,shape,778,scale,clock,0.046089593321084976,1.1110789273516275e-05,0.0
alexnet,clock9-bird2.png,clock,bird,shape,640,manhole_cover,clock,0.0019025352085009217,1.965676574400277e-06,0.0
alexnet,clock9-cat1.png,clock,cat,texture,33,loggerhead,cat,0.00010767233470687643,0.003464511362835765,0.0
alexnet,clock9-chair3.png,clock,chair,neither,2,great_white_shark,airplane,0.003362012095749378,0.002177933230996132,0.16779825091362
alexnet,clock9-keyboard2.png,clock,keyboard,neither,759,reflex_camera,chair,0.00012619630433619022,0.0007131359307095408,0.28910496830940247
alexnet,dog1-airplane3.png,dog,airplane,neither,745,projector,bottle,5.504963155544829e-06,0.00035595649387687445,0.25727179646492004
alexnet,dog1-bear1.png,dog,bear,texture,294,brown_bear,bear,0.00020094368665013462,0.1616862714290619,0.0
alexnet,dog1-bird1.png,dog,bird,shape,203,West_Highland_white_terrier,dog,0.008526718243956566,2.429750020382926e-05,0.0
alexnet,dog1-boat3.png,dog,boat,neither,865,toyshop,bottle,8.349771633220371e-06,4.72629108116962e-05,0.4115592837333679
alexnet,dog1-car2.png,dog,car,neither,772,safety_pin,bicycle,2.9905522751505487e-06,0.00014295124856289476,0.3002498745918274
alexnet,dog1-cat3.png,dog,cat,shape,378,capuchin,dog,0.002901088446378708,0.00014733495481777936,0.0
alexnet,dog1-chair1.png,dog,chair,neither,719,piggy_bank,bottle,8.194038673536852e-05,0.0008142958977259696,0.0796969011425972
alexnet,dog1-knife3.png,dog,knife,texture,883,vase,knife,2.053332354989834e-05,0.0035537746734917164,0.0
alexnet,dog10-airplane1.png,dog,airplane,neither,788,shoe_shop,chair,1.1560302482394036e-05,0.00029164442094042897,0.17780621349811554
alexnet,dog10-bicycle1.png,dog,bicycle,texture,671,mountain_bike,bicycle,5.076984234619886e-05,0.2229740023612976,0.0
alexnet,dog10-bottle1.png,dog,bottle,neither,865,toyshop,chair,7.199152150860755e-06,2.179818693548441e-05,0.6197211742401123
alexnet,dog10-car3.png,dog,car,neither,595,harvester,bicycle,2.968731314467732e-05,0.0003085693751927465,0.22745150327682495
alexnet,dog10-clock1.png,dog,clock,texture,611,jigsaw_puzzle,clock,0.0002228981611551717,0.00305164628662169,0.0
alexnet,dog10-elephant1.png,dog,elephant,texture,69,trilobite,elephant,4.089950380148366e-05,0.1571318507194519,0.0
alexnet,dog10-keyboard2.png,dog,keyboard,texture,481,cassette,keyboard,3.680785448523238e-05,0.0050013186410069466,0.0
alexnet,dog10-oven2.png,dog,oven,neither,859,toaster,truck,5.0359012675471604e-05,0.011535528115928173,0.28390470147132874
alexnet,dog10-truck2.png,dog,truck,texture,554,fireboat,truck,7.133471081033349e-05,0.021885348483920097,0.0
alexnet,dog2-airplane2.png,dog,airplane,neither,466,bullet_train,car,1.1292739827695186e-06,0.0018648954574018717,0.40240126848220825
alexnet,dog2-bicycle2.png,dog,bicycle,texture,56,king_snake,bicycle,0.00029497244395315647,0.015327228233218193,0.0
alexnet,dog2-bottle2.png,dog,bottle,texture,737,pop_bottle,bottle,2.4509416107321158e-05,0.059698402881622314,0.0
alexnet,dog2-cat1.png,dog,cat,shape,215,Brittany_spaniel,dog,0.008695396594703197,7.24685232853517e-05,0.0
alexnet,dog2-knife3.png,dog,knife,texture,794,shower_curtain,knife,0.00021800307149533182,0.008514776825904846,0.0
alexnet,dog3-bear3.png,dog,bear,texture,294,brown_bear,bear,0.0032429550774395466,0.05969756469130516,0.0
alexnet,dog3-bird2.png,dog,bird,shape,34,leatherback_turtle,dog,0.003285648999735713,0.002541019581258297,0.0
alexnet,dog3-boat1.png,dog,boat,texture,832,stupa,boat,2.3908693037810735e-05,0.009696667082607746,0.0
alexnet,dog3-clock1.png,dog,clock,texture,917,comic_book,clock,7.602530786243733e-06,0.0025092230644077063,0.0
alexnet,dog3-elephant2.png,dog,elephant,texture,385,Indian_elephant,elephant,5.311540007824078e-05,0.43332087993621826,0.0
alexnet,dog3-keyboard1.png,dog,keyboard,neither,302,ground_beetle,bicycle,0.0005183536559343338,0.00021669281704816967,0.1981675773859024
alexnet,dog3-knife3.png,dog,knife,texture,589,hand_blower,knife,0.0013023895444348454,0.001979285851120949,0.0
alexnet,dog3-truck2.png,dog,truck,neither,859,toaster,chair,4.12179870181717e-05,0.003696393920108676,0.09404018521308899
alexnet,dog4-airplane3.png,dog,airplane,texture,786,sewing_machine,airplane,8.109986811177805e-05,0.005007518455386162,0.0
alexnet,dog4-bicycle1.png,dog,bicycle,texture,783,screw,bicycle,6.1836726672481745e-06,0.009339514188468456,0.0
alexnet,dog4-bird1.png,dog,bird,texture,728,plastic_bag,bird,0.0006731384200975299,0.006189834326505661,0.0
alexnet,dog4-bottle2.png,dog,bottle,neither,971,bubble,bicycle,7.743485184619203e-05,0.007647582795470953,0.4458930790424347
alexnet,dog4-cat3.png,dog,cat,shape,216,clumber,dog,0.007388314697891474,0.0014864261029288173,0.0
alexnet,dog4-chair1.png,dog,chair,neither,518,crash_helmet,car,8.51053191581741e-05,0.0015658870106562972,0.0711836889386177
alexnet,dog4-clock1.png,dog,clock,texture,917,comic_book,clock,6.709182116537704e-07,0.0009410397033207119,0.0
alexnet,dog4-elephant2.png,dog,elephant,texture,385,Indian_elephant,elephant,6.759659299859777e-06,0.4787079393863678,0.0
alexnet,dog4-keyboard2.png,dog,keyboard,neither,435,bathtub,clock,0.00018772600742522627,0.0006087984656915069,0.10232618451118469
alexnet,dog4-oven1.png,dog,oven,neither,713,photocopier,knife,2.763485554169165e-06,0.0020193455275148153,0.5500060319900513
alexnet,dog4-truck2.png,dog,truck,neither,859,toaster,chair,1.2140923900005873e-05,0.010550610721111298,0.061642542481422424
alexnet,dog5-bear3.png,dog,bear,texture,294,brown_bear,bear,0.0026512774638831615,0.13071340322494507,0.0
alexnet,dog5-boat3.png,dog,boat,neither,612,jinrikisha,chair,7.553535965598712e-07,3.348195969010703e-05,0.35941314697265625
alexnet,dog5-car3.png,dog,car,neither,621,lawn_mower,bicycle,9.539558232063428e-05,0.0005699304747395217,0.11312730610370636
alexnet,dog5-elephant1.png,dog,elephant,texture,386,African_elephant,elephant,1.656975655350834e-05,0.22147458791732788,0.0
alexnet,dog5-knife2.png,dog,knife,neither,847,tank,truck,3.972526883444516e-06,0.0009087353246286511,0.11391281336545944
alexnet,dog5-oven1.png,dog,oven,neither,713,photocopier,bottle,2.3066115772962803e-06,0.0007762102759443223,0.2047051638364792
alexnet,dog5-truck2.png,dog,truck,texture,867,trailer_truck,truck,3.101400807281607e-06,0.041899729520082474,0.0
alexnet,dog6-bicycle1.png,dog,bicycle,texture,671,mountain_bike,bicycle,2.35298321058508e-05,0.2678540349006653,0.0
alexnet,dog6-bird1.png,dog,bird,neither,203,West_Highland_white_terrier,bottle,0.0041284156031906605,0.0013011208502575755,0.19352176785469055
alexnet,dog6-cat1.png,dog,cat,shape,218,Welsh_springer_spaniel,dog,0.008637816645205021,0.00014273333363234997,0.0
alexnet,dog6-clock1.png,dog,clock,texture,868,tray,clock,1.5931325833662413e-05,0.0181255005300045,0.0
alexnet,dog6-elephant2.png,dog,elephant,texture,385,Indian_elephant,elephant,4.36354021076113e-05,0.3666711747646332,0.0
alexnet,dog6-truck2.png,dog,truck,texture,555,fire_engine,truck,4.2253461288055405e-05,0.02149226702749729,0.0
alexnet,dog7-bird3.png,dog,bird,shape,960,chocolate_sauce,dog,0.002139132935553789,1.565814636705909e-05,0.0
alexnet,dog7-car2.png,dog,car,neither,518,crash_helmet,bicycle,1.552839603391476e-05,6.314998609013855e-05,0.17546337842941284
alexnet,dog7-chair2.png,dog,chair,texture,624,library,chair,2.2392514438251965e-05,0.0073067802004516125,0.0
alexnet,dog7-keyboard3.png,dog,keyboard,neither,518,crash_helmet,bottle,5.23597736901138e-05,3.741911496035755e-05,0.20044811069965363
alexnet,dog7-knife3.png,dog,knife,texture,859,toaster,knife,1.6124160538311116e-05,0.0038621099665760994,0.0
alexnet,dog7-oven2.png,dog,oven,texture,859,toaster,oven,7.852480848669074e-06,0.024450747296214104,0.0
alexnet,dog8-bear3.png,dog,bear,texture,294,brown_bear,bear,0.0023700278252363205,0.055911529809236526,0.0
alexnet,dog8-boat3.png,dog,boat,neither,865,toyshop,bottle,2.416329152765684e-06,4.91415312353638e-06,0.6005120873451233
alexnet,dog8-bottle2.png,dog,bottle,neither,671,mountain_bike,bicycle,0.00011703823111020029,0.0035104367416352034,0.2086252123117447
alexnet,dog8-chair3.png,dog,chair,texture,150,sea_lion,chair,0.00015194529260043055,0.001962267328053713,0.0
alexnet,dog8-clock2.png,dog,clock,texture,691,oxygen_mask,clock,7.204549092421075e-06,0.008581454865634441,0.0
alexnet,dog8-keyboard3.png,dog,keyboard,neither,589,hand_blower,bottle,6.946508165128762e-06,0.0001139762534876354,0.15918083488941193
alexnet,dog8-oven3.png,dog,oven,neither,648,medicine_chest,knife,0.00010363907495047897,0.00014646953786723316,0.13363023102283478
alexnet,dog9-airplane3.png,dog,airplane,neither,786,sewing_machine,bottle,1.4479689525614958e-05,0.0002486591984052211,0.157945454120636
alexnet,dog9-bear3.png,dog,bear,texture,336,marmot,bear,0.0005785066168755293,0.03762662410736084,0.0
alexnet,dog9-bicycle3.png,dog,bicycle,texture,772,safety_pin,bicycle,1.835414514061995e-05,0.021674469113349915,0.0
alexnet,dog9-boat1.png,dog,boat,neither,772,safety_pin,bottle,2.6293701012036763e-05,0.0010319054126739502,0.08258499950170517
alexnet,dog9-bottle1.png,dog,bottle,neither,865,toyshop,chair,2.5548272333253408e-06,1.4307129276858177e-05,0.8256415128707886
alexnet,dog9-car1.png,dog,car,neither,865,toyshop,boat,5.8505506785877515e-06,0.0005186034250073135,0.20377112925052643
alexnet,dog9-cat1.png,dog,cat,shape,213,Irish_setter,dog,0.008872450329363346,0.0003364173462614417,0.0
alexnet,dog9-chair2.png,dog,chair,texture,406,altar,chair,1.2358571439108346e-05,0.04646223783493042,0.0
alexnet,elephant1-airplane2.png,elephant,airplane,neither,751,racer,clock,2.3386803604807938e-07,0.0026492809411138296,0.19349384307861328
alexnet,elephant1-bear2.png,elephant,bear,texture,296,ice_bear,bear,0.003569030901417136,0.1263778656721115,0.0
alexnet,elephant1-boat2.png,elephant,boat,texture,917,comic_book,boat,2.8701071641989984e-05,0.005897085648030043,0.0
alexnet,elephant1-bottle1.png,elephant,bottle,neither,865,toyshop,chair,0.0003042248135898262,0.00011703537165885791,0.703080952167511
alexnet,elephant1-car3.png,elephant,car,neither,509,confectionery,truck,0.0003092812839895487,0.0031222158577293158,0.07850916683673859
alexnet,elephant1-chair1.png,elephant,chair,neither,615,knee_pad,clock,2.2463265850092284e-05,0.00020402309019118547,0.18085479736328125
alexnet,elephant1-dog2.png,elephant,dog,texture,216,clumber,dog,8.777583389019128e-07,0.00790015235543251,0.0
alexnet,elephant1-keyboard3.png,elephant,keyboard,neither,524,cuirass,bottle,5.137954417477886e-07,5.122741640661843e-05,0.12728460133075714
alexnet,elephant1-oven2.png,elephant,oven,texture,859,toaster,oven,0.0007920985226519406,0.03577376529574394,0.0
alexnet,elephant10-bear1.png,elephant,bear,neither,299,meerkat,cat,0.0006479833973571658,0.008690130896866322,0.1238495260477066
alexnet,elephant10-keyboard1.png,elephant,keyboard,neither,471,cannon,chair,3.8271282392088324e-05,0.0027531906962394714,0.05333899334073067
alexnet,elephant10-knife3.png,elephant,knife,texture,534,dishwasher,knife,0.000274130841717124,0.0034521345514804125,0.0
alexnet,elephant2-airplane3.png,elephant,airplane,neither,615,knee_pad,bottle,4.128281580051407e-05,9.671165025793016e-05,0.14694228768348694
alexnet,elephant2-bear3.png,elephant,bear,texture,294,brown_bear,bear,0.0005455812788568437,0.13257400691509247,0.0
alexnet,elephant2-bird1.png,elephant,bird,neither,728,plastic_bag,bottle,1.0610797289700713e-05,0.0034254537895321846,0.23801542818546295
alexnet,elephant2-boat1.png,elephant,boat,neither,772,safety_pin,bottle,2.249612691684888e-07,5.354276436264627e-05,0.2750606834888458
alexnet,elephant2-bottle3.png,elephant,bottle,texture,440,beer_bottle,bottle,0.0001402611524099484,0.03846258670091629,0.0
alexnet,elephant2-cat1.png,elephant,cat,neither,213,Irish_setter,dog,2.4724258196329174e-07,0.00023626400798093528,0.31250089406967163
alexnet,elephant2-clock1.png,elephant,clock,texture,502,clog,clock,9.938090079231188e-05,0.0018108462681993842,0.0
alexnet,elephant2-keyboard3.png,elephant,keyboard,neither,473,can_opener,bottle,9.359100658912212e-07,0.000533192534931004,0.11093384772539139
alexnet,elephant2-truck2.png,elephant,truck,neither,899,water_jug,bottle,0.0001487348781665787,0.007000235840678215,0.14474447071552277
alexnet,elephant3-cat2.png,elephant,cat,texture,287,lynx,cat,9.739558208821109e-07,0.02366543561220169,0.0
alexnet,elephant3-chair1.png,elephant,chair,neither,670,motor_scooter,bottle,1.568466018397885e-06,0.001097576692700386,0.0818139985203743
alexnet,elephant3-keyboard2.png,elephant,keyboard,neither,524,cuirass,bottle,2.9951361284474842e-06,0.0004795485292561352,0.11698147654533386
alexnet,elephant3-knife1.png,elephant,knife,neither,514,cowboy_boot,bottle,0.00015156486188061535,0.0009191932622343302,0.367135614156723
alexnet,elephant3-oven1.png,elephant,oven,neither,713,photocopier,knife,3.4858141373383944e-10,1.0419349564472213e-05,0.9846839308738708
alexnet,elephant3-truck1.png,elephant,truck,neither,506,coil,bottle,6.499189453279541e-07,0.0016557028284296393,0.11069328337907791
alexnet,elephant4-bicycle2.png,elephant,bicycle,texture,51,triceratops,bicycle,0.0012739916564896703,0.01691906526684761,0.0
alexnet,elephant4-bird1.png,elephant,bird,texture,17,jay,bird,7.103502071004186e-07,0.007664674427360296,0.0
alexnet,elephant4-boat3.png,elephant,boat,shape,865,toyshop,elephant,0.0057602752931416035,1.556818824610673e-05,0.0
alexnet,elephant4-car3.png,elephant,car,shape,879,umbrella,elephant,0.0032962209079414606,0.0001568924490129575,0.0
alexnet,elephant4-chair3.png,elephant,chair,neither,730,plow,airplane,6.913679681019858e-05,0.007787751033902168,0.10843948274850845
alexnet,elephant4-clock3.png,elephant,clock,neither,652,military_uniform,knife,7.434095550706843e-06,0.00035958795342594385,0.22412420809268951
alexnet,elephant4-oven1.png,elephant,oven,texture,713,photocopier,oven,4.67298804096572e-08,0.0007290320936590433,0.0
alexnet,elephant5-bear2.png,elephant,bear,texture,296,ice_bear,bear,0.0012354133650660515,0.17151322960853577,0.0
alexnet,elephant5-bicycle3.png,elephant,bicycle,texture,772,safety_pin,bicycle,1.0360365195083432e-05,0.008690312504768372,0.0
alexnet,elephant5-bottle2.png,elephant,bottle,neither,865,toyshop,bicycle,0.00016318548296112567,0.00975603424012661,0.07485290616750717
alexnet,elephant5-car1.png,elephant,car,texture,865,toyshop,car,2.3839689674787223e-05,0.002175457775592804,0.0
alexnet,elephant5-chair3.png,elephant,chair,neither,2,great_white_shark,airplane,0.0005181029555387795,0.0030518495477735996,0.17031829059123993
alexnet,elephant5-truck1.png,elephant,truck,neither,511,convertible,car,7.756627837807173e-07,0.020013555884361267,0.09560251981019974
alexnet,elephant6-bicycle1.png,elephant,bicycle,texture,119,rock_crab,bicycle,0.0002013870544033125,0.018946649506688118,0.0
alexnet,elephant6-bird1.png,elephant,bird,texture,13,junco,bird,5.735264949180419e-06,0.011600079946219921,0.0
alexnet,elephant6-bottle2.png,elephant,bottle,neither,51,triceratops,bicycle,0.0024344143457710743,0.0011368590639904141,0.05502546206116676
alexnet,elephant6-car3.png,elephant,car,neither,917,comic_book,bicycle,0.0014946648152545094,0.0006078372243791819,0.23979318141937256
alexnet,elephant6-cat2.png,elephant,cat,texture,287,lynx,cat,6.080642833694583e-08,0.007325264159590006,0.0
alexnet,elephant6-dog2.png,elephant,dog,texture,216,clumber,dog,2.876008920793538e-06,0.008160239085555077,0.0
alexnet,elephant6-knife2.png,elephant,knife,neither,909,wok,oven,0.0004914170131087303,0.00460318848490715,0.17259052395820618
alexnet,elephant6-oven1.png,elephant,oven,neither,713,photocopier,truck,7.757065031910315e-05,0.0024954795371741056,0.4001990854740143
alexnet,elephant6-truck3.png,elephant,truck,neither,648,medicine_chest,bottle,8.176962001016364e-05,0.001655561733059585,0.19587504863739014
alexnet,elephant7-airplane3.png,elephant,airplane,texture,51,triceratops,airplane,0.000923257670365274,0.0019109415588900447,0.0
alexnet,elephant7-bear3.png,elephant,bear,texture,294,brown_bear,bear,0.0001400129694957286,0.0918794721364975,0.0
alexnet,elephant7-bird1.png,elephant,bird,texture,17,jay,bird,3.5255862940175575e-07,0.0030260649509727955,0.0
alexnet,elephant7-bottle3.png,elephant,bottle,neither,47,African_chameleon,bicycle,0.00013867074449080974,0.0007685191812925041,0.31427839398384094
alexnet,elephant7-car3.png,elephant,car,texture,665,moped,car,0.00021179801842663437,0.003835037350654602,0.0
alexnet,elephant7-cat1.png,elephant,cat,neither,156,Blenheim_spaniel,dog,8.601294787524694e-09,0.0004603164561558515,0.294869601726532
alexnet,elephant7-clock2.png,elephant,clock,texture,306,rhinoceros_beetle,clock,3.2720381568651646e-05,0.005041264928877354,0.0
alexnet,elephant7-dog1.png,elephant,dog,neither,299,meerkat,bear,3.34643991664052e-05,0.0031194202601909637,0.1205175444483757
alexnet,elephant7-keyboard3.png,elephant,keyboard,neither,589,hand_blower,clock,2.1694239649150404e-07,0.00017602011212147772,0.4335588812828064
alexnet,elephant7-knife2.png,elephant,knife,neither,665,moped,truck,4.941835504723713e-05,0.0008605545153841376,0.09731285274028778
alexnet,elephant8-airplane3.png,elephant,airplane,neither,713,photocopier,chair,0.00016794863040558994,0.0019494063453748822,0.05965602770447731
alexnet,elephant8-bicycle3.png,elephant,bicycle,neither,911,wool,knife,3.9594422560185194e-05,0.000574512523598969,0.12514403462409973
alexnet,elephant8-bird2.png,elephant,bird,shape,34,leatherback_turtle,elephant,0.01496895682066679,0.002061378676444292,0.0
alexnet,elephant8-boat2.png,elephant,boat,texture,865,toyshop,boat,0.00012587191304191947,0.005633153952658176,0.0
alexnet,elephant8-cat1.png,elephant,cat,neither,213,Irish_setter,dog,2.0468709749366099e-07,0.0012153290444985032,0.25221455097198486
alexnet,elephant8-clock2.png,elephant,clock,texture,545,electric_fan,clock,7.301477580767823e-06,0.01016084011644125,0.0
alexnet,elephant8-dog1.png,elephant,dog,neither,182,Border_terrier,bear,1.6942636648309417e-05,0.006858048960566521,0.23057839274406433
alexnet,elephant8-knife2.png,elephant,knife,texture,586,half_track,knife,6.543676136061549e-05,0.008132243528962135,0.0
alexnet,elephant8-oven3.png,elephant,oven,neither,648,medicine_chest,knife,0.0017975299851968884,2.875686277548084e-06,0.8543694019317627
alexnet,elephant8-truck3.png,elephant,truck,neither,550,espresso_maker,bottle,1.2533355402410962e-05,0.00011415110930101946,0.19434243440628052
alexnet,elephant9-airplane2.png,elephant,airplane,neither,468,cab,car,3.1055202498464496e-07,0.004527304787188768,0.15811283886432648
alexnet,elephant9-bicycle2.png,elephant,bicycle,texture,56,king_snake,bicycle,0.0001120207816711627,0.0032451641745865345,0.0
alexnet,elephant9-boat3.png,elephant,boat,shape,879,umbrella,elephant,0.002265432383865118,0.00027511664666235447,0.0
alexnet,elephant9-chair2.png,elephant,chair,texture,857,throne,chair,3.6766653011000017e-06,0.08449572324752808,0.0
alexnet,elephant9-clock3.png,elephant,clock,shape,535,disk_brake,elephant,0.0012768832966685295,0.0008711186237633228,0.0
alexnet,elephant9-dog3.png,elephant,dog,texture,156,Blenheim_spaniel,dog,1.4654079905085382e-06,0.007978145964443684,0.0
alexnet,keyboard1-airplane2.png,keyboard,airplane,texture,404,airliner,airplane,0.0001289462816203013,0.2193746566772461,0.0
alexnet,keyboard1-bear2.png,keyboard,bear,texture,299,meerkat,bear,5.913788072575699e-07,0.07416174560785294,0.0
alexnet,keyboard1-bird2.png,keyboard,bird,texture,100,black_swan,bird,9.459810826228932e-06,0.005207353737205267,0.0
alexnet,keyboard1-car3.png,keyboard,car,texture,509,confectionery,car,0.00014130986528471112,0.00406229542568326,0.0
alexnet,keyboard1-chair2.png,keyboard,chair,neither,398,abacus,bottle,0.00018946189084090292,0.0027560379821807146,0.13201168179512024
alexnet,keyboard1-clock1.png,keyboard,clock,texture,549,envelope,clock,1.5123529919947032e-05,0.0028557246550917625,0.0
alexnet,keyboard1-dog3.png,keyboard,dog,texture,187,Yorkshire_terrier,dog,8.400819933740422e-05,0.00653919018805027,0.0
alexnet,keyboard1-elephant3.png,keyboard,elephant,texture,911,wool,elephant,8.669124326843303e-06,0.07035630941390991,0.0
alexnet,keyboard10-airplane3.png,keyboard,airplane,shape,786,sewing_machine,keyboard,0.022024020552635193,0.00011132811050629243,0.0
alexnet,keyboard10-boat2.png,keyboard,boat,texture,625,lifeboat,boat,1.9105252704321174e-06,0.17948946356773376,0.0
alexnet,keyboard10-car1.png,keyboard,car,neither,865,toyshop,boat,7.604143320349976e-06,0.0023548228200525045,0.24035920202732086
alexnet,keyboard10-oven3.png,keyboard,oven,neither,453,bookcase,chair,0.00021976442076265812,0.0001358564622933045,0.17182418704032898
alexnet,keyboard10-truck1.png,keyboard,truck,neither,477,carpenter's_kit,car,0.00012943253386765718,0.003014408517628908,0.40670791268348694
alexnet,keyboard2-bicycle3.png,keyboard,bicycle,texture,509,confectionery,bicycle,2.3328671886702068e-05,0.002204514341428876,0.0
alexnet,keyboard2-bottle1.png,keyboard,bottle,texture,865,toyshop,bottle,1.9085003089003294e-07,0.00059139245422557,0.0
alexnet,keyboard2-clock1.png,keyboard,clock,texture,917,comic_book,clock,3.7171950680203736e-05,0.008994155563414097,0.0
alexnet,keyboard2-elephant1.png,keyboard,elephant,texture,386,African_elephant,elephant,3.2374680358771e-06,0.28846150636672974,0.0
alexnet,keyboard2-knife1.png,keyboard,knife,texture,413,assault_rifle,knife,3.609684790717438e-05,0.015603709034621716,0.0
alexnet,keyboard3-bicycle2.png,keyboard,bicycle,neither,123,spiny_lobster,bird,4.821426045964472e-05,0.0017030616290867329,0.20036368072032928
alexnet,keyboard3-bird3.png,keyboard,bird,neither,927,trifle,oven,3.586724051274359e-05,0.0003064784687012434,0.7117363214492798
alexnet,keyboard3-boat1.png,keyboard,boat,texture,832,stupa,boat,2.8904694772791117e-05,0.001419111038558185,0.0
alexnet,keyboard3-car2.png,keyboard,car,neither,751,racer,bicycle,7.120791997294873e-05,0.005520447622984648,0.23466239869594574
alexnet,keyboard3-cat1.png,keyboard,cat,texture,218,Welsh_springer_spaniel,cat,0.0002011696924455464,0.03714391216635704,0.0
alexnet,keyboard3-clock3.png,keyboard,clock,shape,71,scorpion,keyboard,0.003865222679451108,0.00010059995111078024,0.0
alexnet,keyboard3-elephant2.png,keyboard,elephant,texture,385,Indian_elephant,elephant,2.5282963633799227e-07,0.32310545444488525,0.0
alexnet,keyboard4-bird1.png,keyboard,bird,texture,17,jay,bird,2.1158428353373893e-05,0.0041738045401871204,0.0
alexnet,keyboard4-bottle2.png,keyboard,bottle,texture,788,shoe_shop,bottle,0.0008116827812045813,0.003989133518189192,0.0
alexnet,keyboard4-cat2.png,keyboard,cat,texture,287,lynx,cat,3.554133627403644e-07,0.010237270966172218,0.0
